construct,filename,split,n_instances,n_voxels,shape,img_path,mask_path
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_2_5.tif,train,39,8647,47x148x192,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_2_5_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_2_5_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_1.tif,val,727,35352,47x346x314,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_1_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_1_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_2.tif,train,123,12353,47x186x224,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_2_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_3.tif,train,546,35071,47x286x318,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_3_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_4.tif,train,51,6861,30x168x214,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_4_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_4_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_5.tif,val,174,13694,47x190x210,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_5_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_5_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample1_3_6.tif,train,314,31328,47x276x232,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_6_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample1_3_6_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_1_1.tif,val,327,13198,31x181x344,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_1_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_1_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_1_2.tif,val,288,17446,51x120x168,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_2_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_2_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_1_3.tif,train,92,10176,51x241x209,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_1_3_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_3_1.tif,train,336,17294,47x184x188,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_1_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_3_2.tif,train,30,21464,47x202x236,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_2_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_3_3.tif,train,56,5173,47x184x176,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_3_3_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_4_1.tif,train,317,26295,30x261x210,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_4_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_4_1_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample2_4_2.tif,val,122,9774,50x202x222,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_4_2_img.tif,val/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample2_4_2_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_1_1.tif,train,179,11444,43x276x314,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_1_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_1_2.tif,train,434,18280,43x186x264,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_2_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_1_3.tif,train,48,2944,43x162x166,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_1_3_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-1.tif,train,56,8691,54x142x150,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-1_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-2.tif,train,38,4073,54x147x116,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-2_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_2_2.tif,train,610,26102,54x276x258,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_2_2_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_3_1.tif,train,383,20488,47x150x156,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_1_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_3_2.tif,train,223,18596,47x180x233,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_2_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_3_3.tif,train,40,4751,47x153x163,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_3_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_3_4.tif,train,42,4568,30x187x230,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_4_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_3_4_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_4_1.tif,train,615,26690,42x190x210,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_1_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_1_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_4_2.tif,train,161,3732,42x167x145,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_2_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_2_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_4_3.tif,train,479,29197,42x244x298,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_3_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_3_masks.tif
JABr_4arm,20240525_JABr_4arm_40uMDFHBI_Sample3_4_4.tif,train,595,33290,42x241x298,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_4_img.tif,train/JABr_4arm__20240525_JABr_4arm_40uMDFHBI_Sample3_4_4_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_1.tif,val,7,3024,54x288x156,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_1_img.tif,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_1_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_2 3.tif,train,27,5726,54x219x327,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_2 3_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_2 3_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_4.tif,train,24,5118,54x207x135,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_4_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_1_4_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_5.tif,train,71,15323,57x159x291,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_5_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_5_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_6.tif,train,192,28044,57x233x235,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_6_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_6_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_7.tif,train,24,12802,57x154x124,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_7_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_7_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_8.tif,train,19,7921,57x126x106,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_8_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample1_20-40-30_2_8_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_1_9.tif,val,21,12241,51x210x266,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_1_9_img.tif,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_1_9_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_10.tif,train,15,1053,51x149x170,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_10_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_10_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_11.tif,train,50,7117,51x230x209,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_11_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_11_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_12.tif,train,9,10580,51x250x275,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_12_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_12_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_13.tif,val,39,909,51x168x174,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_13_img.tif,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_2_13_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_3_14.tif,train,75,18053,51x153x471,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_3_14_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample2_20-40-30_3_14_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_15.tif,train,22,4204,51x207x294,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_15_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_15_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_16 17 18 19.tif,train,14,3628,51x247x349,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_16 17 18 19_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_1_16 17 18 19_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_20.tif,train,29,7512,51x264x242,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_20_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_20_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_21.tif,train,16,1971,47x156x150,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_21_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_2_21_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_22.tif,val,26,7259,47x267x156,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_22_img.tif,val/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_22_masks.tif
JABr_mCherry,20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_23.tif,train,15,1401,47x228x201,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_23_img.tif,train/JABr_mCherry__20240329_JABr+MCP-mCherry_40uMDFHBI_Sample3_20-40-30_3_23_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_1_1.tif,train,165,133660,84x438x513,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_1_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_1_2.tif,train,248,95846,84x405x426,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_2_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_1_3.tif,train,537,91746,84x288x417,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_3_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_1_4.tif,train,320,94076,84x207x327,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_4_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_1_4_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_2_1.tif,val,55,37270,99x255x264,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_1_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_1_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_2_2.tif,train,232,45765,99x201x243,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_2_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_2_3.tif,train,256,206984,99x324x417,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_3_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_2_4.tif,train,89,112203,99x240x240,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_4_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_4_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_2_5.tif,val,402,52089,99x273x240,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_5_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_2_5_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_3_1.tif,val,150,49568,86x243x258,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_1_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_1_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_3_2.tif,train,161,55007,86x222x255,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_2_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample1_3_3.tif,train,282,340032,86x552x474,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample1_3_3_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_1_1.tif,train,365,132616,81x288x258,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_1_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_1_2.tif,val,248,74187,81x318x261,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_2_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_2_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_1_3.tif,train,383,105370,81x387x276,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_3_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_1_4.tif,train,111,112882,81x249x240,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_4_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_1_4_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_2_1.tif,train,88,96279,95x246x303,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_1_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_2_2.tif,train,382,136735,95x264x228,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_2_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_2_3.tif,train,574,64799,95x372x285,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_3_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_2_4.tif,val,45,91014,95x273x222,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_4_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_2_4_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_3_1.tif,train,364,92312,104x267x276,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_3_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_3_1_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample2_3_2.tif,val,885,195074,104x675x492,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_3_2_img.tif,val/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample2_3_2_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_1_1.tif,train,435,170099,103x459x423,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_1_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_1_2.tif,train,559,76310,103x264x294,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_2_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_1_3.tif,train,660,52891,103x279x243,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_3_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_1_5.tif,train,471,142427,103x258x264,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_5_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_5_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_1_6.tif,train,296,70561,103x336x243,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_6_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_1_6_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_2_1_5 cells.tif,train,598,89872,102x470x549,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_2_1_5 cells_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_2_1_5 cells_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_3_1.tif,train,143,231854,98x579x411,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_1_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_1_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_3_2.tif,train,568,70812,98x258x273,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_2_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_2_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_3_3.tif,train,169,167522,98x279x264,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_3_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_3_masks.tif
JAMango,20250523_JAMango_400nMTO1B_20-20-50_sample3_3_4.tif,train,487,75704,98x231x234,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_4_img.tif,train/JAMango__20250523_JAMango_400nMTO1B_20-20-50_sample3_3_4_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_1.tif,train,455,101587,89x264x297,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_1_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_1_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_2.tif,train,66,16171,89x237x237,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_2_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_2_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_3.tif,train,41,5914,89x417x300,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_3_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_3_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_4.tif,train,247,75944,89x403x364,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_4_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_4_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_5.tif,val,7,4977,89x202x140,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_5_img.tif,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_5_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_6.tif,train,5,5964,89x201x171,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_6_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_6_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_1_7.tif,train,157,53596,89x245x281,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_7_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_1_7_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_2_1.tif,train,581,156427,94x510x633,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_1_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_1_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_2_2.tif,train,957,315794,94x687x522,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_2_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_2_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_2_3.tif,train,660,67926,94x351x324,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_3_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_2_3_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_3_1.tif,train,295,87882,86x771x336,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_3_1_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_3_1_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_3_2.tif,val,896,181321,86x612x552,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_3_2_img.tif,val/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_3_2_masks.tif
JAPP,20250925_JAPP_10nMHBC620_20-40-50_sample1_3_3.tif,train,175,61746,86x270x246,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_3_3_img.tif,train/JAPP__20250925_JAPP_10nMHBC620_20-40-50_sample1_3_3_masks.tif
